date,FSS_S06_B1_003,FSS_S06_B1_004,FSS_S06_B2_005,FSS_S06_B2_006,FSS_S06_B4_009,FSS_S06_B4_010,FSS_S06_B5_011,FSS_S06_B5_012,FSS_S06_B6_013,FSS_S06_B6_014,FSS_S06_B7_015,FSS_S06_B7_016,FSS_S06_F_019,FSS_S06_F_020,FSS_S06_L2_017,FSS_S06_L2_018,FSS_S07_B1_003,FSS_S07_B1_004,FSS_S07_B2_005,FSS_S07_B2_006,FSS_S07_B3_007,FSS_S07_B3_008,FSS_S07_B4_009,FSS_S07_B4_010,FSS_S07_B5_011,FSS_S07_B5_012,FSS_S07_B6_013,FSS_S07_B6_014,FSS_S07_F_019,FSS_S07_F_020,FSS_S07_L1_001,FSS_S07_L1_002,FSS_S07_L2_017,FSS_S07_L2_018,FSS_S08_B1_003,FSS_S08_B1_004,FSS_S08_B2_005,FSS_S08_B2_006,FSS_S08_B3_007,FSS_S08_B3_008,FSS_S08_B6_013,FSS_S08_B6_014,FSS_S08_B7_015,FSS_S08_B7_016
2020-03-13,-170.40202895793894,372358.4580581628,-163.52855731062252,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.73115690717083,370554.84793531586,-182.2225295545011,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-3.0566774814551456,-0.2890214361886876,3.293949679998905,-16.602371551348607,2.25102937454189,20.24112690286676,5.686134112101613,13.103451599525265,0.17918807364674127,1.2495604681207517,-100239.83568473197,-193454.86168733903,707.8197804562044,417.0273262877727,645.3428688875293,-197227.95053350204,-2.543472489113494,-4.940622873769292,-1.4459660479878051,3.2524818886488513,2.729414803402663,-20.151742372461786,-2.810093958729778,-198226.34702293607,15.846527674832432,26.314329802757015,7.206319321457836,-8.525014871465569
2020-03-14,-170.4852123793792,372358.4580581628,-163.61042016696993,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.90361470427007,370554.84793531586,-182.38745161787975,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-3.1509377958604983,-0.6407437239172749,3.3495223082037366,-17.14382067734137,2.227009718589474,20.606775845211153,5.702388624186305,13.398986811972176,0.1109964762554061,1.2009637484231621,-100239.83568473197,-193454.86168733903,707.8197804562044,417.2341224169537,645.3428688875293,-197227.95053350204,-2.5326098672390644,-4.710322959719951,-1.3990491343034988,2.7597939842755705,2.7266991421652262,-20.573123182510095,-2.7697450005682307,-198226.34702293607,15.920613160344569,26.49668313921368,7.262912082768997,-8.557408317563578
2020-03-15,-170.45002647703706,372358.4580581628,-163.61185042625144,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.80279995022312,370554.84793531586,-182.30567145995042,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.931831916575076,-0.6987426699337371,3.153066488452454,-16.600595711028816,2.388318121042177,20.39109063951841,5.781543435376335,13.000358319904654,0.25652556406918614,0.8407072631357815,-100239.83568473197,-193454.86168733903,707.8197804562044,416.66150258109525,645.3428688875293,-197227.95053350204,-2.388525899093666,-5.079939242368929,-1.4349267741797336,3.1078886993163115,2.767434060726764,-20.21574958412362,-2.6675276398923167,-198226.34702293607,16.02644956820873,26.754123143625886,7.306030377101311,-8.686982101961739
2020-03-16,-170.6439027845387,372358.4580581628,-163.78216280244675,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.82579439454219,370554.84793531586,-182.37177255238817,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.6793943166424814,0.5865996264135422,3.7067367889623677,-15.846274363623442,2.43293426314478,21.51944542578142,5.840093096537692,13.748880283240553,0.4249018801129669,2.1233264541941823,-100239.83568473197,-193454.86168733903,707.8197804562044,417.35131639444285,645.3428688875293,-197227.95053350204,-2.4137102650612543,-4.394390419500562,-1.134106562905373,4.0182902617382386,3.0118435721015446,-19.362320095456525,-2.538410973769864,-198226.34702293607,16.050262759978168,26.780939810750255,7.39765675255748,-8.028315364583642
2020-03-17,-170.85229361120957,372358.4580581628,-163.95978951319304,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.76250402872813,370554.84793531586,-182.4108779935442,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.5866597184772866,0.873839060361128,3.781929030494296,-15.340032599773991,2.383226242410575,21.550821458966723,5.830410869114212,13.4568358479841,0.5133859849479807,2.3473958821749976,-100239.83568473197,-193454.86168733903,707.8197804562044,416.9395219402528,645.3428688875293,-197227.95053350204,-2.4855616131460985,-4.637040565160781,-0.7780899825843779,5.116127439951052,3.315997630703612,-18.466219132349835,-2.441573474175429,-198226.34702293607,16.047616849781562,26.96329314719594,7.615943117628911,-7.396643165646129
2020-03-18,-170.9392235871515,372358.4580581628,-164.04084945014895,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.67749950826158,370554.84793531586,-182.38293055437413,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.080051453329165,1.2999322827711701,3.8559853120604317,-13.945903253975334,2.5758122504562504,21.160167295249046,6.086968771924647,12.998003594320316,1.010220613604497,2.7152383806930183,-100239.83568473197,-193454.86168733903,707.8197804562044,416.10309199189874,645.3428688875293,-197227.95053350204,-2.331492801584426,-5.0611879057791676,-0.3585975778688435,6.604901759662954,3.7776600410769583,-17.212744570871187,-2.180650211394985,-198226.34702293607,15.981469094866464,27.338726486937063,7.8423141628741675,-6.743375335952464
2020-03-19,-171.10708381386604,372358.4580581628,-164.1972232041231,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.39956605130698,370554.84793531586,-182.2492611840624,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.6657976464079662,2.1633933336556694,4.1684567869963765,-13.035811637397314,2.69812805246832,21.602390808878322,6.121353117998053,13.100290437124903,1.2988465990138116,3.279703157569147,-100239.83568473197,-193454.86168733903,707.8197804562044,415.9334507761263,645.3428688875293,-197227.95053350204,-2.3187013173179625,-4.901582201440318,0.18508665719001405,7.85268743050556,4.277341708776257,-15.985939680918817,-1.9035873653474753,-198226.34702293607,16.09259732312383,27.799973161488353,8.11180350245971,-5.9821293526155515
2020-03-20,-171.33608054916763,372358.4580581628,-164.3748248320619,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.58856741281022,370554.84793531586,-182.31147554843886,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.4142006604849082,2.360401271817511,4.404168183521678,-12.905143811852945,2.7659809473529346,21.83175672199834,6.181760784782413,13.226131225969372,1.441803461687401,3.5701359156537267,-100239.83568473197,-193454.86168733903,707.8197804562044,415.98000994916947,645.3428688875293,-197227.95053350204,-2.2663517313697032,-4.8293037544201844,0.5769808773878751,8.506034434123823,4.6276620084147355,-15.564558870889906,-1.6480439636479018,-198226.34702293607,16.230184653347248,28.06813983274786,8.402851989208953,-5.404446230484314
2020-03-21,-171.5230271108993,372358.4580581628,-164.50117595271968,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.47447815496437,370554.84793531586,-182.40065913350054,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.2378978840845867,2.736955010547045,4.495740961741029,-12.136100001029716,2.7778222792079337,22.015814225609258,6.242324297767629,13.046057565729814,1.6586215029794455,4.091868645767612,-100239.83568473197,-193454.86168733903,707.8197804562044,415.3762495655949,645.3428688875293,-197227.95053350204,-2.2922232397937727,-4.98709027348107,1.03511074043668,9.705622375180392,5.081177435079478,-14.46576840422846,-1.4167099368550358,-198226.34702293607,16.34925061219444,28.556203174412538,8.704680049539443,-4.680992600932299
2020-03-22,-171.53663779922016,372358.4580581628,-164.5142113243759,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.48956748250214,370554.84793531586,-182.29177760169298,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.0598274842273394,3.4291109487632694,4.80878041665226,-11.867557840464443,2.8422348538921662,22.71103404379856,6.242549408939751,13.43609162968645,1.8007968095405578,4.443683590767904,-100239.83568473197,-193454.86168733903,707.8197804562044,415.48041114746195,645.3428688875293,-197227.95053350204,-2.316321860748757,-4.59964828587292,1.5208387880019032,10.423233018497136,5.47766397574819,-13.804360550508028,-1.1369571602554756,-198226.34702293607,16.46831657105425,29.13007985089226,9.003813216480285,-4.02772477123741
2020-03-23,-171.6671113325731,372358.4580581628,-164.656734245904,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.46327939564915,370554.84793531586,-182.41882381824396,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.0812463147693432,2.9189419767390916,4.675351667725817,-12.076397023187203,2.858419462046803,22.812581910413922,6.194080248792055,13.161945610052623,1.6862867388533873,3.7938321578450376,-100239.83568473197,-193454.86168733903,707.8197804562044,415.13476416668675,645.3428688875293,-197227.95053350204,-2.3459124495732033,-4.977424460343799,1.7443840826203854,10.498207264819335,5.665044601144841,-13.676346127211055,-1.0051505635925884,-198226.34702293607,16.687927117374198,29.47333319009511,9.197845540975697,-3.9359433406229147
2020-03-24,-171.73723433397384,372358.4580581628,-164.86001756376803,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.61246940282854,370554.84793531586,-182.53123526442465,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.0550542043129734,3.252969321342026,4.766548836827152,-12.152964453652704,2.8389488874365743,23.11660194740926,6.12041287326192,13.304910670142817,1.6800631582342431,3.975961630099448,-100239.83568473197,-193454.86168733903,707.8197804562044,415.1023348263069,645.3428688875293,-197227.95053350204,-2.33585828399047,-4.8354095130324835,1.9320517373576145,10.85701258648866,5.844278242815603,-13.233629579965987,-0.8545144531228199,-198226.34702293607,16.851973549563645,29.843403196411373,9.378403398495324,-3.6012110642641595
2020-03-25,-171.8661228191245,372358.4580581628,-164.97906689126742,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.73476224032606,370554.84793531586,-182.7654180209185,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.8484253637529195,3.446012119237941,4.8792854976842746,-11.757890654432648,2.993222295690657,23.378718723620448,6.332886886364619,13.378952153145434,1.8457097098440294,4.184235816952307,-100239.83568473197,-193454.86168733903,707.8197804562044,414.92028216807137,645.3428688875293,-197227.95053350204,-2.2718549504227075,-4.688043646449619,2.205273764119326,11.17833078498106,6.129422672750685,-12.801580901324147,-0.6635293844859975,-198226.34702293607,17.00543634096789,30.175929868759596,9.502368494709307,-3.190894080323346
2020-03-26,-172.03017101682042,372358.4580581628,-165.0154253602368,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.9317432674293,370554.84793531586,-182.99575369533696,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.8078330793018687,3.2754372085763404,4.963539936394751,-11.62886113834536,3.0174649070985593,23.364818273387197,6.3951698750249815,13.481665488086072,1.7912894651303408,4.180852857253159,-100239.83568473197,-193454.86168733903,707.8197804562044,414.64414002709873,645.3428688875293,-197227.95053350204,-2.241952411783068,-4.580740317299784,2.437098514091981,11.863809608447347,6.357538216705786,-12.492212711684946,-0.4779241769349343,-198226.34702293607,17.079521826480022,30.529909874824412,9.734129326748555,-2.8075716348034665
2020-03-27,-172.12021870951656,372358.4580581628,-165.1477734286763,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.2368723569122,370554.84793531586,-183.12364597718215,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.1129771415524785,2.6682882421211302,4.807100044279076,-12.606022094744937,2.9686769928931467,23.46341457017509,6.20278759898897,13.491159447962572,1.4002741276259933,3.413373068420519,-100239.83568473197,-193454.86168733903,707.8197804562044,414.6216239579156,645.3428688875293,-197227.95053350204,-2.3831430863561884,-4.671488914787625,2.456417243256108,11.505004286785326,6.343959910518606,-12.817582704243547,-0.32997799700804475,-198226.34702293607,17.19858778533262,30.765896545518807,9.817671022017414,-3.104511557390826
2020-03-28,-172.22550142344096,372358.4580581628,-165.2947125419942,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.71089198771404,370554.84793531586,-183.65327378202156,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.4705399829433023,1.0847600673741487,4.398352280512926,-14.320192970629385,2.913328280087068,23.022112307574844,6.160405868710132,13.480038359394262,1.0926448174824857,2.2971972639188816,-100239.83568473197,-193454.86168733903,707.8197804562044,414.7173524168339,645.3428688875293,-197227.95053350204,-2.3390747785467516,-4.751079938075557,2.0810819337728645,9.694911768567628,5.977345643453662,-14.529775615875733,-0.3864665384342074,-198226.34702293607,17.410260601061555,30.787349879218297,9.674841672041623,-3.930544432943389
2020-03-29,-172.27431110899857,372358.4580581628,-165.43147680221537,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.43584850737628,370554.84793531586,-184.25084017841976,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.063393780128972,-0.08980886096666263,4.006473198072141,-16.095051862147315,2.766192768560507,23.02306548463693,5.990244320917052,13.682701848972318,0.5357378672375817,1.2867338765258507,-100239.83568473197,-193454.86168733903,707.8197804562044,415.0016894387821,645.3428688875293,-197227.95053350204,-2.3634333576919797,-4.549763303272045,1.4684022374110481,8.018701833064833,5.374468848727483,-16.065948695477008,-0.5693818154362735,-198226.34702293607,17.484346086566468,30.685446544145723,9.38918297208208,-5.015724877294733
2020-03-30,-172.1292313921407,372358.4580581628,-165.31887618287863,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.8115267222353,370554.84793531586,-184.6481072145064,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.6921702563492413,-1.0243918770844427,3.614418094859798,-17.469543816177183,2.5432835622629524,22.834759526619052,5.775981567156481,13.651471044068328,-0.005694583171602652,0.23422137791702546,-100239.83568473197,-193454.86168733903,707.8197804562044,415.2001318589849,645.3428688875293,-197227.95053350204,-2.502198663434224,-4.638785191752979,0.8529627225978391,6.465663873642274,4.777023376476173,-17.362094731390364,-0.8303050782258925,-198226.34702293607,17.42349015204458,30.411916539469864,8.993033642897208,-6.3330583520251515
2020-03-31,-171.98797679922995,372358.4580581628,-165.22091677400283,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.81235945146756,370554.84793531586,-184.7461614120882,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.7965067210574954,-0.9907587710090542,3.5054086553139974,-17.205309756101933,2.5440321645809503,22.75834084604146,5.776737407535617,13.558251668976805,-0.14141875237616341,0.21043521972110435,-100239.83568473197,-193454.86168733903,707.8197804562044,415.33078782959285,645.3428688875293,-197227.95053350204,-2.5068475139256914,-4.705022035893401,0.5935397880987305,6.2086093148483545,4.567917461191148,-17.468773417471194,-1.0024606330484873,-198226.34702293607,17.29913237280418,29.993576532307817,8.683120902370222,-6.808162228148479
2020-04-01,-171.95520120646478,372358.4580581628,-165.17415770685818,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.92482052527453,370554.84793531586,-184.69226261672333,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.675438310318447,-0.8184270801511007,3.5295557585007407,-16.65341188448382,2.613382264106624,22.77925350377187,5.9898806797964514,13.568788585524995,-0.11977318504598156,0.4397498211795121,-100239.83568473197,-193454.86168733903,707.8197804562044,415.45902504292087,645.3428688875293,-197227.95053350204,-2.3421760386616124,-4.731463368366303,0.5052255976341495,6.449597963717652,4.445712705506537,-17.682130789632804,-1.0616391050187552,-198226.34702293607,17.140377761007933,29.61814319256672,8.545681339184748,-6.878348028033834
2020-04-02,-171.81930440605117,372358.4580581628,-165.08132961940052,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.60229029254722,370554.84793531586,-184.4579477069944,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.583872628814759,-0.397681800108558,3.5659243001617518,-16.219200832588122,2.626703650193793,22.813535087500693,5.962824458808386,13.454843029628622,0.05760898911419288,0.9534459148396199,-100239.83568473197,-193454.86168733903,707.8197804562044,415.5313782375616,645.3428688875293,-197227.95053350204,-2.3746599210241555,-4.786653032106848,0.5135050529902059,6.647744186126172,4.453859689218845,-17.244748176701485,-1.110057854812611,-198226.34702293607,17.076875916287634,29.441153189545883,8.472919217498967,-6.608402643868638
2020-04-03,-171.80408247971266,372358.4580581628,-165.01186225342275,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.30725388754803,370554.84793531586,-184.18809691646942,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.2659750624200568,0.1331982789522993,3.793317500281895,-15.522290881902506,2.6961738026681568,22.827247720991686,6.0734727101547294,13.436865774082195,0.34962376452092947,1.5718300223035024,-100239.83568473197,-193454.86168733903,707.8197804562044,415.61485408201867,645.3428688875293,-197227.95053350204,-2.3233787495224174,-4.699058748965731,0.6984128892754149,7.220761640128644,4.6195150247024275,-16.647347534633177,-1.0508793828423426,-198226.34702293607,17.031895442938144,29.323159854198636,8.529511978810131,-6.063112967864866
2020-04-04,-171.72469799239417,372358.4580581628,-164.89192221675785,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.0513949044323,370554.84793531586,-183.95760265819393,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.2084262038166127,0.31014771017345255,3.8252148198582434,-15.214748999580735,2.662358832944485,22.46972005387887,6.063634636533056,13.266318366146388,0.6590612480106568,2.3218846685378427,-100239.83568473197,-193454.86168733903,707.8197804562044,415.4751440352991,645.3428688875293,-197227.95053350204,-2.298090400296745,-4.810474101900867,0.8860805440245669,7.7402260610246945,4.793317343898318,-16.215298855992557,-1.058949174474651,-198226.34702293607,17.002790430771284,29.462606523245377,8.769357491040363,-5.264074630720966
2020-04-05,-171.55368076419552,372358.4580581628,-164.7544804510801,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.78037204499037,370554.84793531586,-183.6369465963776,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.230772043809874,0.354042875247928,3.826294512080067,-15.307470906591986,2.578664338291797,22.246179335086687,5.94132493843656,13.172909018737519,0.6609919519259824,2.151935165438322,-100239.83568473197,-193454.86168733903,707.8197804562044,415.4024406571108,645.3428688875293,-197227.95053350204,-2.3745559377689385,-4.945443498748441,1.0461500142447497,7.788423790798554,4.920953422065209,-16.023277221047103,-1.0266700079454143,-198226.34702293607,17.079521826480626,29.655686526540826,8.99572853629298,-5.042719415709535
2020-04-06,-171.42231649492572,372358.4580581628,-164.74942437801806,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.61222725930378,370554.84793531586,-183.49049317014317,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-2.215479418563639,0.5903282380840624,3.8242149629819737,-15.28776474938228,2.5884939528992605,22.425786474295627,5.908042757629531,13.296190854638116,0.7147006579999573,2.1426875327769404,-100239.83568473197,-193454.86168733903,707.8197804562044,415.4891944539613,645.3428688875293,-197227.95053350204,-2.3673257435426946,-4.87043439516061,1.1013463832851103,7.767002577565726,4.9779823080563,-15.703241162796173,-1.0078404941366923,-198226.34702293607,17.193295964940013,29.880946530385486,9.071185551374528,-5.1452986616904415
2020-04-07,-171.3642453234519,372358.4580581628,-164.6674611905149,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.4853480648061,370554.84793531586,-183.33471952574496,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.9164270034158069,1.320160024521238,4.027637080693559,-14.483582341921615,2.7248454424551767,22.702303298945647,6.026809606886203,13.368874021208432,0.9248400051767496,2.5320985065467068,-100239.83568473197,-193454.86168733903,707.8197804562044,415.5677533698224,645.3428688875293,-197227.95053350204,-2.3376485020027027,-4.819324677337193,1.3966469576548128,8.281111695168184,5.21696049695312,-15.063169046290682,-0.9217627167253968,-198226.34702293607,17.256797809658515,29.972123198608323,9.122388525894149,-4.729582770077468
2020-04-08,-171.34281415342085,372358.4580581628,-164.609611478316,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.30187788038495,370554.84793531586,-183.19510098309752,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.7627119742410304,1.6912564336959202,4.180901381408917,-13.931065581351966,2.67147414605496,22.634239729708057,6.04313338395198,13.231026867035684,1.0860186364637863,3.147441122079108,-100239.83568473197,-193454.86168733903,707.8197804562044,415.39682336141175,645.3428688875293,-197227.95053350204,-2.4429308330882162,-5.019526970745953,1.785781359400657,9.111183707963354,5.5265458780251215,-14.364423652451697,-0.8652741752992332,-198226.34702293607,17.3123619237872,30.02575653285706,9.286777023038548,-3.9629378790389405
2020-04-09,-171.26417635802267,372358.4580581628,-164.46843102630197,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.8966425180991,370554.84793531586,-182.87744593809157,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.6026633907103744,1.4745779978731006,4.182316765096701,-13.355222217474198,2.621714674070394,22.400859198303046,5.982091090500942,12.76672905529362,1.1526121128750706,3.3274443502768287,-100239.83568473197,-193454.86168733903,707.8197804562044,414.8542935226743,645.3428688875293,-197227.95053350204,-2.4769969669198013,-5.565100819229076,2.180435398048654,10.053717090233306,5.868719193952526,-13.58033530973347,-0.7980259116960438,-198226.34702293607,17.365280127719284,30.363646538642357,9.604774443751614,-3.2016918956934406
2020-04-10,-171.25643444576613,372358.4580581628,-164.48955856910484,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.79359049714586,370554.84793531586,-182.78865909738968,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.4453094400909765,1.8340435771167858,4.326910827872757,-13.106454979553856,2.6307956863663513,22.552009948104583,6.004762041088736,12.792225489805412,1.448505800487832,3.7226425595918764,-100239.83568473197,-193454.86168733903,707.8197804562044,414.65542150493263,645.3428688875293,-197227.95053350204,-2.538089676372945,-5.392140935734698,2.555770707528759,10.62673454422238,6.240764783491725,-13.073611550847195,-0.6043509125102247,-198226.34702293607,17.468470625386846,30.62644987647212,9.860789316350338,-2.4890360814943304
2020-04-11,-171.2914893990146,372358.4580581628,-164.53850064936134,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-171.92473300385706,370554.84793531586,-182.87262063748256,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.560182529183812,1.5788814892619603,4.31659291771633,-13.91948220594122,2.68795031137741,22.689292173709514,6.027363726694211,13.047856629314941,1.446785148950252,3.363751945405522,-100239.83568473197,-193454.86168733903,707.8197804562044,414.7578646966367,645.3428688875293,-197227.95053350204,-2.431686939192627,-5.08548262875003,2.5171332492011333,10.075138303463698,6.265205734629266,-13.71901760165066,-0.45909466312499014,-198226.34702293607,17.60341204541967,31.023336549912724,10.07368589463023,-2.6132109582105176
2020-04-12,-171.48383303797883,372358.4580581628,-164.7402784595922,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.3747763635243,370554.84793531586,-183.35592487326778,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.9239234131234348,0.6649319783459845,4.056086602681611,-15.013241796156553,2.658564370080647,22.453491596684003,5.97338981464099,13.260519410861738,1.029166201548389,2.2379870404776625,-100239.83568473197,-193454.86168733903,707.8197804562044,414.82237319384126,645.3428688875293,-197227.95053350204,-2.404625702485795,-4.979685220952817,2.1638764873359175,9.175447347658185,5.920316757463807,-14.51377381296969,-0.45640473258088776,-198226.34702293607,17.71718618388207,31.264686554032064,9.952415691813247,-3.6605990487794244
2020-04-13,-171.6471476386652,372358.4580581628,-164.8527787477905,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.54713476223742,370554.84793531586,-183.5739525280282,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.791920958978011,1.2154507697476007,4.178021563797596,-14.402053539321887,2.7120214185805906,22.565644636235035,6.030064153921231,13.368651756436192,1.0072930774642608,2.6674300368377515,-100239.83568473197,-193454.86168733903,707.8197804562044,414.88852066724223,645.3428688875293,-197227.95053350204,-2.372228472837366,-4.919724927685508,2.221832674833945,9.77524131820047,5.933895063650986,-13.91103923658884,-0.4268154965957518,-198226.34702293607,17.772750298010756,31.291503221156425,9.828450595601105,-3.4554405568163804
2020-04-14,-171.59287540132019,372358.4580581628,-164.81836500544338,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.36948152529197,370554.84793531586,-183.4497751750695,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.5619847108180003,1.630629333039911,4.332461742167078,-13.848001617461602,2.8065170856085615,22.793745590843997,6.044460660384139,13.402979138842799,1.1610639716209432,3.3267614147549867,-100239.83568473197,-193454.86168733903,707.8197804562044,414.86963273398356,645.3428688875293,-197227.95053350204,-2.3091722399151013,-4.896170883733524,2.3101468652991484,10.321482255644865,6.11312870532607,-13.37764580617872,-0.3353578580962493,-198226.34702293607,17.83096032233604,31.441676557052848,9.890433143703191,-3.099112649703939
2020-04-15,-171.67219441407784,372358.4580581628,-164.91189568113157,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.24245323319568,370554.84793531586,-183.3817572915708,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.1999768921525238,2.5072451884959763,4.600638438256695,-12.784500078263605,2.9251181606868553,23.201953282874594,6.158807606735166,13.534554298103593,1.5004938550178126,3.9721280472108838,-100239.83568473197,-193454.86168733903,707.8197804562044,414.8043444556764,645.3428688875293,-197227.95053350204,-2.219054770279863,-4.64947287001736,2.597167984312795,11.397898220624842,6.425429747641682,-12.305525011037467,-0.15513251164134478,-198226.34702293607,17.875940795678307,31.64011989379513,10.046736960667634,-2.4404459123393405
2020-04-16,-171.8912484461053,372358.4580581628,-165.0953437601383,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.08052325622378,370554.84793531586,-183.3390825747765,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.8575511642076052,3.190024473395842,4.779857185039211,-11.668811515164448,2.9253239657375083,23.28952275387673,6.250829927390346,13.294040356437463,1.78459940699975,4.596112797295573,-100239.83568473197,-193454.86168733903,707.8197804562044,414.23059465516815,645.3428688875293,-197227.95053350204,-2.226954776411247,-4.846207585154523,3.0828960318817815,12.875961933721555,6.88166083553892,-11.089387989689541,0.0815813762513452,-198226.34702293607,17.899753987447745,31.94046656559534,10.35664970118604,-1.306675298837918
