date,FSS_S06_B2_005,FSS_S06_B2_006,FSS_S06_B6_013,FSS_S06_B6_014,FSS_S06_B7_015,FSS_S06_B7_016,FSS_S07_B1_004,FSS_S07_B2_005,FSS_S07_B3_007,FSS_S07_B4_009,FSS_S07_B5_011,FSS_S07_B5_012,FSS_S07_B6_013,FSS_S07_B6_014,FSS_S07_F_019,FSS_S07_F_020,FSS_S07_L1_001,FSS_S07_L2_018,FSS_S08_B1_003,FSS_S08_B1_004,FSS_S08_B2_005,FSS_S08_B2_006,FSS_S08_B6_014,FSS_S08_B7_015
2016-08-13,5.2166380000000006,11.012503,6.473225,10.451051,5.60801,9.028366000000002,18.933674,7.2238570000000015,7.4239130000000015,6.999506999999999,5.9618059999999975,13.388152999999999,7.162275999999999,6.707471999999997,-8.262136,3.4645490000000008,9.574822,-13.851148,-1.9308120000000009,12.7242,7.821103999999999,-1.2228899999999905,7.025770999999999,9.749219
2016-08-14,5.6908780000000005,11.851551,6.786445,11.705177,6.718506999999999,9.858561000000002,19.309839999999998,7.675348,7.937428999999999,7.842041,6.092834,14.389136,6.9033729999999975,6.9558969999999976,-9.168232,3.7211820000000007,9.977532,-13.851148,-3.1555530000000007,14.009473000000002,8.081807000000001,-1.9909759999999896,8.184251,9.619864
2016-08-15,5.638184000000001,12.375956,7.099666000000001,10.869093,6.4964080000000015,9.651011999999998,20.062171,7.546351,8.258378,7.258747999999999,6.158348999999999,13.763522,6.838647999999999,7.328534999999987,-8.413152,3.7211820000000007,10.313123,-13.851148,-1.6246270000000007,13.752419,7.821103999999999,-1.2228899999999905,7.411930999999999,9.943251
2016-08-16,5.0585580000000006,12.271075,7.465089999999999,11.391646000000001,6.774032000000001,10.273657999999998,20.563725,7.159357999999999,7.680671,7.517989,6.3548919999999995,13.137906999999998,6.838647999999999,8.073808999999997,-9.62128,3.4645490000000008,10.782951,-13.851148,-1.6246270000000007,14.266528,8.34251,-1.2228899999999905,8.956570999999997,10.137284
2016-08-17,6.971475999999999,14.185067000000002,9.360224,11.391646000000001,8.678694,10.273657999999998,20.563725,7.159357999999999,9.477157000000002,8.813363,6.9436800000000005,13.137906999999998,8.455957999999999,8.073808999999997,-9.62128,3.4645490000000008,12.460047,-15.524824,-4.427145000000001,14.266528,10.997515,-1.2228899999999905,8.956570999999997,11.995855
2016-08-18,7.919956000000001,13.241138,8.733783,11.600667,8.234494999999999,9.858561000000002,20.312948,7.610849000000001,9.412968,9.202225,7.467795,14.13889,8.261781000000001,9.315934,-8.715183999999999,4.747715000000001,12.929875,-16.692331,-5.039515999999999,13.752419,10.60646,-0.45480399999999,8.956570999999997,12.060532
2016-08-19,6.444543,13.4509,9.099207,12.541262,8.512119,8.198170999999999,19.435228,7.997841999999999,9.541347,8.748553000000001,7.860881,13.888644,7.743975999999999,8.073808999999997,-7.658073,4.3627660000000015,13.399703,-17.529169,-3.661682,13.752419,10.085053,-0.32678899999999,7.7980909999999986,12.189886999999999
2016-08-20,7.9726490000000005,13.975304999999999,8.942597,13.272835,8.456594,9.235914999999999,19.435228,7.9333430000000025,8.835261000000003,8.165261000000001,7.271252,15.264997,7.9381530000000025,9.191720999999998,-8.564167999999999,5.260982,12.862757,-15.922907999999998,-3.661682,14.009473000000002,10.476108,-0.32678899999999,10.243771,12.189886999999999
2016-08-21,7.656489,13.660662,8.472766,12.332241,8.456594,9.443463000000001,18.306731,7.7398469999999975,9.412968,9.461466,7.926395999999999,15.264997,8.714860000000002,8.322233999999987,-9.62128,4.4910820000000005,12.862757,-15.018655,-3.661682,13.109782,10.671635,-0.32678899999999,8.956570999999997,12.12521
2016-08-22,7.498409,15.024114999999998,8.002934999999999,13.272835,7.845820999999999,8.509494,18.181342,7.9333430000000025,9.092019,9.331845,7.53331,13.513276,8.844312,8.322233999999987,-9.168232,5.004349000000001,13.53394,-15.018655,-3.661682,14.780636999999999,10.867163,-0.32678899999999,8.827850999999997,11.931177
2016-08-23,7.1822490000000005,13.765543,7.7941210000000005,13.063814,8.678694,8.405720000000002,18.181342,7.417353,9.605536,9.202225,6.9436800000000005,13.888644,8.844312,7.328533999999987,-9.470263999999998,4.1061320000000014,13.735294,-15.602408,-3.661682,13.880945999999998,11.062691000000001,-0.32678899999999,10.243771,11.931177
2016-08-24,8.183422,15.128996,8.368359,12.332241,8.17897,9.13214,18.306731,8.255837,9.156209,8.878173,6.878166,12.762538,8.973763,7.328533999999987,-9.168232,5.132665,14.406477,-15.855493,-3.202404,13.366837,10.410932,0.4412980000000095,10.243771,12.448597
2016-08-25,7.656489,14.604591,8.263952,12.959304,8.123445,8.509494,18.306731,7.7398469999999975,9.477157000000002,9.007794,7.795367,14.514259,8.326507000000001,7.949595999999987,-8.715183999999999,5.004349000000001,14.003767000000002,-15.855493,-3.814775000000002,13.880945999999998,11.193042,0.5693120000000196,9.471451,11.543113
2016-08-26,7.234942999999999,13.975304999999999,8.002934999999999,12.227730000000001,8.17897,7.264201999999999,17.805176999999997,7.481852000000001,9.284588,8.748553000000001,7.0747089999999995,13.638399,8.326507000000001,7.080108999999987,-9.017216,3.8494990000000007,14.339359,-15.855493,-5.039515999999999,14.009473000000002,10.997515,-0.1987739999999798,9.857611,11.284403
2016-08-27,7.656489,14.185067000000002,7.950732,12.332241,8.401069,7.056653999999999,17.429011,7.159357999999999,9.220399,8.748553000000001,7.271252,12.762538,8.520684000000001,6.955896999999987,-9.470263999999998,4.3627660000000015,14.205122,-17.810878,-5.039515999999999,13.623891,10.541284,-0.1987739999999798,9.728891,11.284403
2016-08-28,7.709182000000001,14.080186,7.7941210000000005,10.555562000000002,7.457146999999999,6.1226850000000015,16.551291000000006,6.9658619999999996,9.477157000000002,9.007794,6.616109,11.761555,8.779586,5.837984999999987,-9.017216,3.592866000000001,14.67495,-17.810878,-5.2382230000000005,14.009473000000002,10.085053,-2.82981999999998,9.085290999999998,11.09037
2016-08-29,6.86609,14.289948,7.5331040000000025,10.869094,7.290571999999999,6.434007999999999,16.175125,6.514371,8.706882,8.554122,6.354051,11.010817,9.103214,7.576958999999987,-7.960104999999999,4.2344490000000015,14.003767000000002,-16.478038,-7.8626559999999985,11.3104,9.368117999999999,-2.82981999999998,8.827850999999997,11.672467
2016-08-30,8.236115999999999,13.555781,7.5331040000000025,10.660073,7.401622,6.226458999999998,16.049736,6.191877,8.835261000000003,8.424502,5.960965,12.0118,8.197055,7.576958999999987,-8.262137000000001,4.3627660000000015,13.601057999999998,-16.478038,-5.304459,11.3104,9.49847,-2.82981999999998,9.342731,10.378919
2016-08-31,7.8145690000000005,14.814353,7.01107,9.614968,7.290571999999999,6.434007999999999,15.172016000000001,6.8368649999999995,9.220399,8.230071,5.960965,12.762538,8.844312,6.8316839999999885,-8.564167999999999,3.079599,13.399703,-16.478038,-5.304459,10.924819,8.911887,-2.82981999999998,9.600171,10.637628
2016-09-01,8.341502,14.289948,7.4809009999999985,9.301436,6.957423,6.1226850000000015,14.545074,7.0948600000000015,9.02783,7.90602,5.960965,13.012784,8.714860000000002,7.328533999999987,-8.413152,2.694649,13.735294,-16.478038,-4.692088,11.82451,9.954701,-2.0617339999999795,9.214011,10.443596
2016-09-02,8.394195,14.394829000000001,7.0632730000000015,10.13752,7.068473000000001,6.745331,15.548182,6.772366000000001,8.706882,8.230071,6.354051,13.263029999999999,9.362116,7.204321999999987,-10.074328,3.079599,14.943423,-15.718782999999998,-4.692088,13.623891,8.977063000000003,-2.0617339999999795,8.956570999999997,10.896338
2016-09-03,7.498409,13.031376,8.211749000000001,10.555562000000002,7.346097,6.434007999999999,15.046628000000002,6.385374,8.514313000000001,8.230071,6.288537,11.386186,8.909037,7.701170999999987,-8.8662,3.4645490000000008,14.003767000000002,-15.718782999999998,-5.288208999999998,12.467146,9.433294,-1.1847179999999793,8.827850999999997,10.378919
